XANPAOZ2100_002159-T1,CAL8584683.1,95.663,415,6,1,2,416,3,405,0.0,769,96.14
XANPAOZ2100_002159-T1,KAI4106694.1,94.471,416,11,1,1,416,1,404,0.0,762,94.95
XANPAOZ2100_002159-T1,KAI4226057.1,93.990,416,13,1,1,416,1,404,0.0,756,94.71
XANPAOZ2100_002159-T1,KAI4234130.1,94.059,404,12,1,13,416,192,583,0.0,737,95.54
XANPAOZ2100_002159-T1,KAI4262973.1,85.258,407,48,1,2,408,3,397,1.42e-167,487,88.45
XANPAOZ2100_002159-T1,KAI4284189.1,86.553,409,41,2,2,408,3,399,7.43e-154,452,90.22
XANPAOZ2100_002159-T1,KAI4243230.1,75.862,406,83,3,3,408,4,394,1.63e-147,436,81.53
XANPAOZ2100_002159-T1,KAI4276834.1,72.093,430,79,6,1,408,1,411,4.59e-133,399,79.53
XANPAOZ2100_002159-T1,KAI4116961.1,63.121,423,116,9,1,412,1,394,2.10e-125,379,71.87
XANPAOZ2100_002159-T1,KAI4176144.1,63.981,422,124,8,3,412,4,409,7.56e-122,370,73.22
XANPAOZ2100_002159-T1,KAI4215458.1,62.019,416,127,8,1,411,1,390,1.27e-121,369,70.43
XANPAOZ2100_002159-T1,KAI4202771.1,62.857,420,113,10,1,412,1,385,3.83e-121,368,71.90
XANPAOZ2100_002159-T1,KAI4241445.1,67.146,417,106,10,1,413,1,390,3.57e-120,365,76.26
XANPAOZ2100_002159-T1,KAI4170183.1,63.415,410,114,11,12,407,1,388,2.11e-117,358,73.41
XANPAOZ2100_002159-T1,KAI4159174.1,60.192,417,118,9,1,412,1,374,8.94e-116,353,68.59
XANPAOZ2100_002159-T1,KAI4201575.1,67.961,412,118,6,2,413,3,400,2.04e-115,354,75.24
XANPAOZ2100_002159-T1,KAI4139675.1,61.779,416,121,8,4,411,6,391,8.44e-115,352,69.23
XANPAOZ2100_002159-T1,KAI4102256.1,66.102,413,118,7,2,413,3,394,2.79e-108,335,73.37
XANPAOZ2100_002159-T1,KAI4095700.1,64.151,371,96,8,49,412,20,360,4.76e-105,326,72.51
XANPAOZ2100_002159-T1,KAI4152625.1,60.476,420,124,8,3,412,4,391,4.22e-101,317,69.76
XANPAOZ2100_002159-T1,KAI4282686.1,63.542,384,108,6,12,388,1,359,2.32e-85,295,71.88
XANPAOZ2100_002159-T1,KAI4123456.1,67.143,280,82,5,139,412,87,362,6.52e-77,254,75.00
XANPAOZ2100_002159-T1,KAK0507467.1,44.292,438,153,16,1,384,1,401,9.99e-53,193,54.57
XANPAOZ2100_002159-T1,MDI1485381.1,45.536,448,147,16,2,404,3,398,2.03e-52,192,53.57
XANPAOZ2100_002159-T1,CAF9926337.1,45.476,431,180,9,5,410,3,403,3.73e-51,188,54.76
XANPAOZ2100_002159-T1,KAG6999542.1,60.563,213,70,6,198,410,209,407,2.13e-49,184,71.36
XANPAOZ2100_002159-T1,KAL2052020.1,45.805,441,148,17,1,385,1,406,4.42e-47,178,56.24
XANPAOZ2100_002159-T1,MCJ1468815.1,47.981,421,150,11,1,381,1,392,6.73e-47,177,56.06
XANPAOZ2100_002159-T1,KAL2040356.1,43.400,447,165,18,5,391,6,424,4.02e-44,171,55.03
XANPAOZ2100_002159-T1,MCJ1278487.1,46.420,433,142,16,1,381,1,395,2.00e-43,168,53.81
